waveform	ACC2_X	[1]
t0	12/20/2016  22:06:08.993040	1/1/1904  01:00:00.000000
delta t	0.001000	1.000000

time	ACC2_X	Y[1]
12/20/2016  22:06:09.352040	1.406069E+0	
12/20/2016  22:06:09.353040	1.406069E+0	
12/20/2016  22:06:09.354040	1.406069E+0	
12/20/2016  22:06:09.355040	1.406069E+0	
12/20/2016  22:06:09.356040	1.406069E+0	
12/20/2016  22:06:09.357040	1.406069E+0	
12/20/2016  22:06:09.358040	1.406069E+0	
12/20/2016  22:06:09.359040	1.406069E+0	
12/20/2016  22:06:09.360040	1.406069E+0	
12/20/2016  22:06:09.361040	1.406069E+0	
12/20/2016  22:06:09.362040	1.406069E+0	
12/20/2016  22:06:09.363040	1.406069E+0	
12/20/2016  22:06:09.364040	1.406069E+0	
12/20/2016  22:06:09.365040	1.406069E+0	
12/20/2016  22:06:09.366040	1.406069E+0	
12/20/2016  22:06:09.367040	1.406069E+0	
12/20/2016  22:06:09.368040	1.406069E+0	
12/20/2016  22:06:09.369040	1.406069E+0	
12/20/2016  22:06:09.370040	1.406069E+0	
12/20/2016  22:06:09.371040	1.406069E+0	
12/20/2016  22:06:09.372040	1.406069E+0	
12/20/2016  22:06:09.373040	1.406069E+0	
12/20/2016  22:06:09.374040	1.406069E+0	
12/20/2016  22:06:09.375040	1.406069E+0	
12/20/2016  22:06:09.376040	1.406069E+0	
12/20/2016  22:06:09.377040	1.406069E+0	
12/20/2016  22:06:09.378040	1.406069E+0	
12/20/2016  22:06:09.379040	1.406069E+0	
12/20/2016  22:06:09.380040	1.406069E+0	
12/20/2016  22:06:09.381040	1.406069E+0	
12/20/2016  22:06:09.382040	1.406069E+0	
12/20/2016  22:06:09.383040	1.406069E+0	
12/20/2016  22:06:09.384040	1.406069E+0	
12/20/2016  22:06:09.385040	1.406069E+0	
12/20/2016  22:06:09.386040	1.406069E+0	
12/20/2016  22:06:09.387040	1.406069E+0	
12/20/2016  22:06:09.388040	1.406069E+0	
12/20/2016  22:06:09.389040	1.406069E+0	
12/20/2016  22:06:09.390040	1.406069E+0	
12/20/2016  22:06:09.391040	1.406069E+0	
12/20/2016  22:06:09.392040	1.406069E+0	
12/20/2016  22:06:09.393040	1.406069E+0	
12/20/2016  22:06:09.394040	1.406069E+0	
12/20/2016  22:06:09.395040	1.406069E+0	
12/20/2016  22:06:09.396040	1.406069E+0	
12/20/2016  22:06:09.397040	1.406069E+0	
12/20/2016  22:06:09.398040	1.406069E+0	
12/20/2016  22:06:09.399040	1.406069E+0	
12/20/2016  22:06:09.400040	1.406069E+0	
12/20/2016  22:06:09.401040	1.406069E+0	
12/20/2016  22:06:09.402040	1.406069E+0	
12/20/2016  22:06:09.403040	1.416261E+0	
12/20/2016  22:06:09.404040	1.406069E+0	
12/20/2016  22:06:09.405040	1.406069E+0	
12/20/2016  22:06:09.406040	1.406069E+0	
12/20/2016  22:06:09.407040	1.406069E+0	
12/20/2016  22:06:09.408040	1.406069E+0	
12/20/2016  22:06:09.409040	1.406069E+0	
12/20/2016  22:06:09.410040	1.406069E+0	
